,winery,country_id,province_id
13946,FVine,1.0,83.0
13947,Raúl Pérez,3.0,25.0
13948,Stopham Estate,26.0,168.0
13949,Tenimenti Luigi D'Alessandro,0.0,27.0
13950,Kelly Fleming,2.0,7.0
13951,Delgadillo,2.0,7.0
13952,Dirler-Cadé,4.0,5.0
13953,Domaine Castell Reynoard,4.0,62.0
13954,Clos Pepe,2.0,7.0
13955,Pesquera,3.0,4.0
13956,R+,3.0,4.0
13957,Piocho,2.0,7.0
13958,Stasis,2.0,7.0
13959,Sherwin Family,2.0,7.0
13960,Andrus,2.0,7.0
13961,Harrison,2.0,7.0
13962,Hartwell,2.0,7.0
13963,Carbone,0.0,14.0
13964,D'Orta - De Conciliis,0.0,14.0
13965,Château Élan,2.0,122.0
13966,Domaine du Rin du Bois,4.0,75.0
13967,En Fuego,3.0,55.0
13968,Cellier des Chartreux,4.0,48.0
13969,Burchino,0.0,27.0
13970,Chantebelle,4.0,37.0
13971,Underwood,2.0,2.0
13972,Compañia de Vinos del Atlántico,3.0,25.0
13973,Jackson Estate,2.0,7.0
13974,Yaffo,12.0,45.0
13975,Philippe Jeannot,4.0,21.0
13976,Noble Hill,10.0,229.0
13977,Domaine du Touja,4.0,37.0
13978,Schooler Nolan,2.0,18.0
13979,The Seeker,6.0,10.0
13980,Vino San Esteban,4.0,37.0
13981,Château Clément Termes,4.0,37.0
13982,Domaine de l'Herré,4.0,37.0
13983,Case Paolin,0.0,41.0
13984,Garofalo,2.0,18.0
13985,Schroeder Estate,6.0,9.0
13986,Silverback,2.0,18.0
13987,Zenato,0.0,41.0
13988,Château Laroze,4.0,16.0
13989,Douro Prime,1.0,1.0
13990,Bodegas Fabre,6.0,9.0
13991,Barbed Wire,2.0,7.0
13992,El Encanto,6.0,10.0
13993,Krauthaker,23.0,337.0
13994,Heitlinger,5.0,160.0
13995,Maçanita Vinhos,1.0,1.0
13996,Graffito,6.0,10.0
13997,Winzer Von Erbach,5.0,64.0
13998,Obrigado,1.0,83.0
13999,Auspicion,2.0,7.0
14000,Casetto,0.0,43.0
14001,Château l'Orangerie,4.0,16.0
14002,Global Wines,1.0,132.0
14003,Domaine du Petit Coteau,4.0,75.0
14004,Eagle Eye,2.0,7.0
14005,Les Vignerons des Coteaux Romanais,4.0,75.0
14006,Page Cellars,2.0,191.0
14007,Château Blanchereau,4.0,16.0
14008,Château Chai Neuf,4.0,16.0
14009,Vega Moragona,3.0,36.0
14010,Pepper Tree,8.0,187.0
14011,Margan,8.0,187.0
14012,Diez-Caballero,3.0,4.0
14013,Bodegas Agustín Cubero,3.0,4.0
14014,Exton Park Vineyard,26.0,168.0
14015,Baica,3.0,86.0
14016,Conclusion,2.0,7.0
14017,Caves da Montanha,1.0,124.0
14018,Adega de Penalva,1.0,116.0
14019,Keermont,10.0,32.0
14020,Reyneke,10.0,44.0
14021,La Universal,3.0,55.0
14022,Domaine de la Foliette,4.0,75.0
14023,Domaine de la Vieille Cure,4.0,75.0
14024,Casa Primicia,3.0,4.0
14025,Château Les Combes,4.0,16.0
14026,Château Rivensan,4.0,16.0
14027,Château Tour d'Auron,4.0,16.0
14028,Emiliana,7.0,142.0
14029,Alpha Estate,14.0,372.0
14030,Château de Villeneuve,4.0,75.0
14031,Château Graves de Pez,4.0,16.0
14032,Château Haut Ballet,4.0,16.0
14033,Moxy,2.0,7.0
14034,Wild Earth,11.0,88.0
14035,La Grille,4.0,75.0
14036,Mikami Vineyards,2.0,7.0
14037,Finca las Nubes,6.0,9.0
14038,VinArte,15.0,373.0
14039,Resilience,2.0,7.0
14040,Yabby Lake Vineyard,8.0,63.0
14041,Toljanic,23.0,374.0
14042,Fattoria Poggio Capponi,0.0,27.0
14043,Les Vignerons D'Estezargues,4.0,48.0
14044,Tenuta di Pietra Porzia,0.0,19.0
14045,Trappolini,0.0,19.0
14046,Arnaud de Villeneuve,4.0,61.0
14047,Hattingley Valley Wines,26.0,168.0
14048,Nova Vita,8.0,22.0
14049,Pure,2.0,7.0
14050,Chilensis,7.0,13.0
14051,San Osvaldo,0.0,43.0
14052,Luigino Grimaldi,0.0,31.0
14053,Domini de la Cartoixa,3.0,55.0
14054,Crosby Roamann,2.0,7.0
14055,Yannick Amirault,4.0,75.0
14056,Château de Rousse,4.0,37.0
14057,M by Martellotto,2.0,7.0
14058,George IV,2.0,7.0
14059,Infinity,2.0,7.0
14060,Sortina,0.0,0.0
14061,Dog Tail,2.0,7.0
14062,Gran Rigau,3.0,55.0
14063,Javadi,2.0,7.0
14064,Ku Dé Ta,2.0,7.0
14065,Long Flat,8.0,63.0
14066,Benito Ferrara,0.0,14.0
14067,Clendenen,2.0,7.0
14068,LTU,6.0,10.0
14069,Weingut Groiss,9.0,74.0
14070,Fattorie Parri,0.0,27.0
14071,Maringer-Reif,5.0,8.0
14072,Miller Wine Works,2.0,7.0
14073,Onward,2.0,7.0
14074,Huntaway Reserve,11.0,40.0
14075,Casir Dos Santos,6.0,10.0
14076,Catalina Sounds,11.0,40.0
14077,Enclave,7.0,17.0
14078,Aequorea,2.0,7.0
14079,Château Chantelune,4.0,16.0
14080,Château Franc Pipeau,4.0,16.0
14081,Château Routas,4.0,26.0
14082,Pont de Chevalier,2.0,7.0
14083,Perelada,3.0,55.0
14084,Eric Taillet,4.0,20.0
14085,Gallimard Père et Fils,4.0,20.0
14086,Bertani,0.0,41.0
14087,Crystal Valley Cellars,2.0,7.0
14088,Dallas Conté,7.0,24.0
14089,Casa Julia,7.0,24.0
14090,Joliesse,2.0,7.0
14091,Valdivieso,7.0,69.0
14092,Three Pears,2.0,7.0
14093,Villa Fiorita,0.0,31.0
14094,Biscaye Baie,4.0,37.0
14095,Bracco Bosca,25.0,205.0
14096,Château le Doyenne,4.0,16.0
14097,Château les Conseillans,4.0,16.0
14098,Château Tour Saint Germain,4.0,16.0
14099,Anne Amie,2.0,2.0
14100,Bocelli,0.0,43.0
14101,Cantina Produttori di Valdobbiadene,0.0,43.0
14102,Santa Cristina,0.0,27.0
14103,Klee,2.0,2.0
14104,Domaine de la Quilla,4.0,75.0
14105,Domaine de Nerleux,4.0,75.0
14106,Bodega Zafado,6.0,10.0
14107,Brengman Brothers,2.0,3.0
14108,Castello della Rosa,0.0,41.0
14109,Endrizzi,0.0,41.0
14110,Borsao,3.0,155.0
14111,Sisters Forever,2.0,7.0
14112,Deerfield,2.0,7.0
14113,Domaine du Comte Liger-Belair,4.0,12.0
14114,North by Northwest,2.0,2.0
14115,Tenuta del Portale,0.0,14.0
14116,Domaine le Bout du Lieu,4.0,37.0
14117,Henri Milan,4.0,26.0
14118,A-Mano,0.0,41.0
14119,Kirkland Signature,0.0,41.0
14120,Once Upon a Vine,2.0,7.0
14121,Château de Macard,4.0,16.0
14122,Château Moulin de Mallet,4.0,16.0
14123,Coach House,2.0,18.0
14124,Tamburini,0.0,27.0
14125,Tenuta di Tavignano,0.0,19.0
14126,General's Ridge,2.0,11.0
14127,Hume,2.0,11.0
14128,Manfred Weiss,9.0,249.0
14129,Podere Brizio Roberto Bellini,0.0,27.0
14130,Tenuta I Greppi,0.0,27.0
14131,The Great Oregon Wine Company,2.0,18.0
14132,Howard's Folly,1.0,83.0
14133,Famiglia Meschini,7.0,42.0
14134,Cedar River Cellars,2.0,18.0
14135,Cono Sur,7.0,101.0
14136,Mas Chappell,2.0,18.0
14137,Santa Rita,7.0,59.0
14138,La Lomita,16.0,67.0
14139,Triennes,4.0,62.0
14140,La Font du Vent,4.0,48.0
14141,LePlan-Vermeersch,4.0,48.0
14142,Jean Rijckaert,4.0,21.0
14143,Deetlefs,10.0,297.0
14144,La Sibilla,0.0,14.0
14145,Makara,11.0,40.0
14146,Carić,23.0,358.0
14147,Conde de Altava,3.0,4.0
14148,Inspiration,2.0,7.0
14149,Proteus,2.0,2.0
14150,Powicana Farm,2.0,7.0
14151,Rich Table,2.0,18.0
14152,Roccolo del Lago,0.0,43.0
14153,Antigua Bodega Stagnari,25.0,167.0
14154,Avaler,2.0,7.0
14155,Fernando Torres Torrent,7.0,69.0
14156,RayLen,2.0,265.0
14157,Vale d'Algares,1.0,23.0
14158,CampoReale,0.0,43.0
14159,Miquel Pons,3.0,55.0
14160,Estraié,2.0,7.0
14161,The Cleaver,2.0,7.0
14162,Vinaria din Vale,30.0,194.0
14163,Les Domaines Auriol,4.0,26.0
14164,Les Vins Bréban,4.0,26.0
14165,Domaine de la Grande Séouve,4.0,62.0
14166,Domaine de Sulauze,4.0,62.0
14167,Llai Llai,7.0,142.0
14168,Calheiros Cruz,1.0,1.0
14169,Franck & Olivier Mousset,4.0,26.0
14170,Heimann,13.0,334.0
14171,Bellingham,10.0,203.0
14172,Monte Antico,0.0,27.0
14173,Winner's Tank,8.0,22.0
14174,Marqués de Caro,3.0,86.0
14175,Montoliva,2.0,7.0
14176,Château Arnaud Jouan,4.0,16.0
14177,Granite Heights,2.0,11.0
14178,Mayer am Pfarrplatz,9.0,186.0
14179,Acaibo,2.0,7.0
14180,Domaine de la Croix,4.0,62.0
14181,Domaine du Clos Gautier,4.0,62.0
14182,Pierre Cornu Camus,4.0,21.0
14183,Charles Fournier,2.0,29.0
14184,Cruz,3.0,4.0
14185,Ribera de Ulver,3.0,4.0
14186,Spin the Bottle,2.0,7.0
14187,Campus Oaks,2.0,7.0
14188,Caliboro Estate,7.0,15.0
14189,Château le Raz,4.0,37.0
14190,Margalit,12.0,49.0
14191,Cobenzl,9.0,186.0
14192,Huerta de Albalá,3.0,110.0
14193,Marianello,2.0,7.0
14194,Domaine le Virolys,4.0,21.0
14195,Erzsébet Pince,13.0,51.0
14196,Villa a Sesta,0.0,27.0
14197,Château Bousquette,4.0,61.0
14198,Pazo Pondal,3.0,4.0
14199,Poupille,4.0,16.0
14200,Rexach Baqués,3.0,55.0
14201,Tamaral,3.0,4.0
14202,Simple Life,2.0,7.0
14203,Tenuta di Capraia,0.0,27.0
14204,Cantagallo,0.0,27.0
14205,Château la Clotte,4.0,16.0
14206,Casa Solar,3.0,36.0
14207,Evohé,3.0,4.0
14208,Steorra,2.0,7.0
14209,Vitkin,12.0,248.0
14210,Caldera,2.0,7.0
14211,Château de l'Annonciation,4.0,16.0
14212,Monochrome,2.0,7.0
14213,Château Tourans,4.0,16.0
14214,Domaine de la Tourmaline,4.0,75.0
14215,Michele Ventura,0.0,27.0
14216,Gallica,2.0,7.0
14217,William Fèvre,7.0,308.0
14218,Simonnet-Febvre,4.0,26.0
14219,City Winery Chicago,2.0,2.0
14220,Jean-Paul Paquet,4.0,21.0
14221,Vigne di Mezzo,0.0,14.0
14222,Le Tre Stelle,0.0,27.0
14223,Skyleaf,11.0,189.0
14224,Aylin,7.0,30.0
14225,El Huique,7.0,13.0
14226,Brazin Cellars,2.0,7.0
14227,A-Mano,0.0,43.0
14228,High Pass,2.0,2.0
14229,Hoffmann & Rathbone,26.0,168.0
14230,Parker,8.0,22.0
14231,Varda,2.0,7.0
14232,Villa Toscano,2.0,7.0
14233,Horned Toad,2.0,7.0
14234,Château Belle-Garde,4.0,16.0
14235,Domaine Chêne,4.0,21.0
14236,Château Darzac,4.0,16.0
14237,Amista,2.0,7.0
14238,Princesa,3.0,55.0
14239,Monte Hiniesta,3.0,4.0
14240,Voirin-Jumel,4.0,20.0
14241,Beni di Batasiolo,0.0,70.0
14242,Vincent Roussely,4.0,75.0
14243,Adega dos Eidos,3.0,25.0
14244,Domaine des Pasquiers,4.0,48.0
14245,Luminary,2.0,122.0
14246,Domaine de Beaurenard,4.0,48.0
14247,Héroe,2.0,7.0
14248,Château de Garros,4.0,16.0
14249,Château des Judes,4.0,16.0
14250,Château Le Bocage,4.0,16.0
14251,Château Majureau Sercillan,4.0,16.0
14252,Eichinger,9.0,73.0
14253,Mendocino Vineyards,2.0,7.0
14254,Château Lamothe Bouscaut,4.0,16.0
14255,Château Hostens-Picant,4.0,16.0
14256,Howell at the Moon,2.0,7.0
14257,Altos del Cuco,3.0,86.0
14258,Château la Révérence,4.0,16.0
14259,Château Vieux Cardinal Lafaurie,4.0,16.0
14260,Purely Greece,14.0,375.0
14261,Château Jarr,4.0,16.0
14262,Château Vignol,4.0,16.0
14263,Cuvée Jean-Paul,4.0,48.0
14264,Domaine de Mourchon,4.0,48.0
14265,Magic Maker,2.0,7.0
14266,Pedra Cancela,1.0,116.0
14267,Tamarí,6.0,9.0
14268,Domaine de Lartigue,4.0,37.0
14269,Cruz de Alba,3.0,4.0
14270,Tenoira,3.0,4.0
14271,Besombes Moc Baril,4.0,75.0
14272,Bodegas Hnos. Pérez Pascuas,3.0,4.0
14273,Dichotomy,2.0,7.0
14274,Tokara,10.0,32.0
14275,Tulip Winery,12.0,45.0
14276,Terra Sávia,2.0,7.0
14277,Château la Caminade,4.0,37.0
14278,Filipa Pato,1.0,124.0
14279,La Roncaia,0.0,41.0
14280,Linked,2.0,7.0
14281,Caves Transmontanas,1.0,217.0
14282,Moon Eyes,2.0,7.0
14283,Honoratus,3.0,4.0
14284,Château Pégau,4.0,48.0
14285,Château de Landure,4.0,61.0
14286,Josef Brigl,0.0,41.0
14287,Midlife Crisis,2.0,7.0
14288,Emilio Moro,1.0,1.0
14289,J. Fernández de Arcaya Galdiano,3.0,4.0
14290,Aurora,8.0,22.0
14291,Rubberneck,2.0,7.0
14292,Shippey,2.0,7.0
14293,La Dolce Vita,2.0,2.0
14294,Herdade da Capela,1.0,46.0
14295,Tagonius,3.0,36.0
14296,Tselepos,14.0,173.0
14297,Château Bardoulet,4.0,16.0
14298,Château Bégadanet,4.0,16.0
14299,Château Langlais,4.0,16.0
14300,Black Box,2.0,18.0
14301,Bagrationi 1882,24.0,271.0
14302,Finca La María,3.0,4.0
14303,Bibich,23.0,355.0
14304,Tokaj Kereskedőház,13.0,65.0
14305,Napa Ridge,2.0,7.0
14306,York Mountain Winery,2.0,7.0
14307,Francisco Gillmore,7.0,15.0
14308,Kit Fox,2.0,7.0
14309,Nando,0.0,41.0
14310,Soldo,0.0,43.0
14311,Luna Di Luna,0.0,43.0
14312,Martin Family Vineyards,2.0,7.0
14313,La Villa Veneta,0.0,43.0
14314,Torresella,0.0,43.0
14315,Massimago,0.0,43.0
14316,Mwitu,10.0,44.0
14317,Pico Cuadro,3.0,4.0
14318,Almez,3.0,36.0
14319,Marqués de Valdueza,3.0,36.0
14320,Garage Wine Co.,7.0,211.0
14321,Viña Marty,7.0,15.0
14322,La Collina dei Ciliegi,0.0,43.0
14323,Lantz,2.0,18.0
14324,Emilio Bulfon,0.0,41.0
14325,Valdecampaña,3.0,4.0
14326,Bailli de Bourg,4.0,16.0
14327,Cathar,3.0,4.0
14328,Château Noblet,4.0,16.0
14329,Conway,2.0,7.0
14330,Cramele Halewood,15.0,325.0
14331,Locations,2.0,7.0
14332,Penelope Sanchez,3.0,55.0
14333,Château Fongalan,4.0,16.0
14334,Château Mezain,4.0,16.0
14335,Clos Marsalette,4.0,16.0
14336,Daniel Cohn,2.0,7.0
14337,Nadine et Maurice Guerrin,4.0,21.0
14338,Margarethenhof,5.0,8.0
14339,Bodega del Abad,3.0,4.0
14340,Delaire Graff,10.0,32.0
14341,The Drift,10.0,352.0
14342,Ataraxia,10.0,282.0
14343,Grangehurst,10.0,32.0
14344,Villiera,10.0,32.0
14345,Newton Johnson,,
14346,Adi Badenhorst & Duncan Savage,10.0,44.0
14347,B Vintners,10.0,32.0
14348,Alion,3.0,4.0
14349,Bohigas,3.0,55.0
14350,Dominio de la Vega,3.0,86.0
14351,Domaine des Fouques,4.0,62.0
14352,Domaine du Cros,4.0,37.0
14353,Domaines Pierre Chavin,4.0,62.0
14354,Figuière,4.0,62.0
14355,Château Jonc Blanc,4.0,37.0
14356,Montenidoli,0.0,27.0
14357,Château Grand Corbin-Despagne,4.0,16.0
14358,Château Haut-Marbuzet,4.0,16.0
14359,Château Fleur Cardinale,4.0,16.0
14360,Château La Serre,4.0,16.0
14361,Château Péby Faugères,4.0,16.0
14362,Viñas del Cenit,3.0,36.0
14363,Landskroon,10.0,170.0
14364,Domaine Coteau,2.0,2.0
14365,The Winemaker's Loft,2.0,18.0
14366,Château Rasque,4.0,62.0
14367,Podere Rocche dei Manzoni,0.0,31.0
14368,Convento de Las Claras,3.0,4.0
14369,RR,5.0,96.0
14370,Au Contraire,2.0,7.0
14371,P. Louis Martini,4.0,20.0
14372,Philippe Prié,4.0,20.0
14373,Constantin Gofas,14.0,134.0
14374,Love Noir,2.0,7.0
14375,Pazos del Rey,3.0,25.0
14376,Château Altimar,4.0,16.0
14377,Château Haut Tour de Coutelin,4.0,16.0
14378,Château les Graves de Lavaud,4.0,16.0
14379,Podere San Giacomo,0.0,27.0
14380,Paro,2.0,7.0
14381,Château Vannières,4.0,62.0
14382,Etude,11.0,88.0
14383,Château Clément Saint-Jean,4.0,16.0
14384,Tetramythos,14.0,135.0
14385,Folk Machine,2.0,7.0
14386,Brella,2.0,2.0
14387,Château d'Escurac,4.0,16.0
14388,Besitos,2.0,7.0
14389,Pratsch,9.0,78.0
14390,Lampyridae,2.0,7.0
14391,Nikolaihof,9.0,54.0
14392,CJ Pask,11.0,57.0
14393,Fort Walla Walla,2.0,18.0
14394,Vinum,13.0,250.0
14395,Case Bianche,0.0,43.0
14396,Domaine Talmard,4.0,21.0
14397,Jules,4.0,62.0
14398,Valentino Butussi,0.0,41.0
14399,Ehrhardt,2.0,7.0
14400,Monte del Frá,0.0,41.0
14401,Giulia Negri,0.0,31.0
14402,Zajc,21.0,376.0
14403,Hubert Brochard,4.0,75.0
14404,Sultry Cellars,2.0,191.0
14405,La Mondotte,4.0,16.0
14406,Truth,2.0,7.0
14407,Lindemans,8.0,92.0
14408,Aresti,7.0,30.0
14409,Cantine De Falco,0.0,14.0
14410,Château de Montguéret,4.0,75.0
14411,Barton & Guestier,4.0,37.0
14412,Castle Rock,2.0,2.0
14413,Kupelwieser,0.0,41.0
14414,Maso Poli,0.0,41.0
14415,Petrussa,0.0,41.0
14416,Valdivieso,7.0,224.0
14417,Collin-Bourisset,4.0,21.0
14418,Domaine Des Meix Porons,4.0,21.0
14419,Montesco,6.0,10.0
14420,Dowsett Family,2.0,2.0
14421,Schlossgut Diel,5.0,96.0
14422,Cambas,14.0,173.0
14423,Château La Grange Clinet,4.0,16.0
14424,El Molino,2.0,7.0
14425,Estate Raptis,14.0,134.0
14426,Giordano,0.0,14.0
14427,Ram's Leap,8.0,187.0
14428,Tall Horse,10.0,44.0
14429,Kono Barú,8.0,92.0
14430,Rudera,10.0,32.0
14431,Bilton,10.0,32.0
14432,Arboleda,7.0,30.0
14433,Paladin,0.0,41.0
14434,Domaine d'Eugenie,4.0,21.0
14435,Cono Sur,7.0,142.0
14436,El Pistolero,2.0,7.0
14437,William Church,2.0,2.0
14438,Bagueri,21.0,255.0
14439,Our Wine,24.0,166.0
14440,Sill Family,2.0,7.0
14441,Red Electra,2.0,7.0
14442,Vignobles Brumont,4.0,26.0
14443,Béres,13.0,51.0
14444,Mia's Playground,2.0,7.0
14445,Gabarda,3.0,4.0
14446,Acorex,30.0,194.0
14447,San Saba,2.0,7.0
14448,Château La Rose Saint Germain,4.0,16.0
14449,Louloute,2.0,2.0
14450,Schloss Gobelsburg,9.0,78.0
14451,Montevicor,3.0,55.0
14452,Doga delle Clavule,0.0,27.0
14453,Eugenio Bustos,6.0,9.0
14454,Vindemia,2.0,7.0
14455,Weingut Geil,5.0,6.0
14456,PreVail,2.0,7.0
14457,Casa Catelli,0.0,14.0
14458,Couvillion Winery,2.0,18.0
14459,Swaii,10.0,44.0
14460,Terra Andina,7.0,30.0
14461,histoire,2.0,7.0
14462,Little Black Dress,4.0,61.0
14463,Château de Rhodes,4.0,37.0
14464,Château Peugeais,4.0,16.0
14465,La Castellada,0.0,41.0
14466,Muzic,0.0,41.0
14467,Nieto Senetiner,6.0,9.0
14468,RouteStock,2.0,2.0
14469,Ninín,3.0,4.0
14470,Fields,2.0,7.0
14471,Guglielmo,2.0,7.0
14472,Château d'Arvigny,4.0,16.0
14473,Château Guillebot Plaisance,4.0,16.0
14474,Château Lousteauneuf,4.0,16.0
14475,Rock View,2.0,18.0
14476,Piccini,0.0,70.0
14477,Running Brook,2.0,198.0
14478,New Departure,2.0,7.0
14479,Bodegas Alconde,3.0,4.0
14480,Château Saint Martin de la Garrigue,4.0,61.0
14481,Caves Velhas,1.0,238.0
14482,Chañarmuyo,6.0,9.0
14483,Don Ramón,3.0,4.0
14484,Caldera,0.0,31.0
14485,Villa Noria,4.0,61.0
14486,Vidigal,1.0,1.0
14487,Redbreast,5.0,8.0
14488,Devorah Creek,2.0,2.0
14489,château Peychaud,4.0,16.0
14490,Villa Pozzi,0.0,0.0
14491,Domaine Pommier,4.0,21.0
14492,Snosrap,2.0,7.0
14493,Crowded House,11.0,259.0
14494,Prats & Symington LDA,1.0,99.0
14495,Quinta do Pego,1.0,99.0
14496,Maynard's,1.0,99.0
14497,8 Chains North,2.0,11.0
14498,Tejada,2.0,7.0
14499,Bravante,2.0,7.0
14500,Domaine de la Ferté,4.0,21.0
14501,Château Paveil de Luze,4.0,16.0
14502,Venica & Venica,0.0,41.0
14503,Cascina Alberta,0.0,31.0
14504,Bradgate,10.0,32.0
14505,Legón,3.0,4.0
14506,Château du Bois Chantant,4.0,16.0
14507,Château Trocard,4.0,16.0
14508,Château Fongrave,4.0,16.0
14509,Occam's Razor,8.0,63.0
14510,Château du Pitray,4.0,16.0
14511,Château Les Petits Arnaud,4.0,16.0
14512,Gen Del Alma,6.0,10.0
14513,Waterkloof,10.0,32.0
14514,Pam's Cuties,2.0,7.0
14515,Santa Carolina,7.0,58.0
14516,Château Baret,4.0,16.0
14517,Château d'Alix,4.0,16.0
14518,Duck Pond,2.0,18.0
14519,Domaine Eugène Meyer,4.0,5.0
14520,Domaine Georg Rafael Vineyards,2.0,7.0
14521,Arnoux & Fils,4.0,21.0
14522,Gebeshuber,9.0,377.0
14523,Loacker Corte Pavone,0.0,27.0
14524,Les Vins de l'Herré,4.0,37.0
14525,Jean-Pierre Large,4.0,12.0
14526,Domaine les Fines Graves,4.0,12.0
14527,Hunt & Ryde,2.0,7.0
14528,Emilio Rojo,3.0,25.0
14529,Rubinna,2.0,7.0
14530,Kornell,0.0,41.0
14531,Left Foot Charley,2.0,3.0
14532,David Hill,2.0,122.0
14533,Malgra,0.0,31.0
14534,Il Cascinone,0.0,31.0
14535,Pacific Rim,2.0,122.0
14536,Franco Serra,0.0,31.0
14537,Pillar Rock,2.0,7.0
14538,Podere L'Aione,0.0,27.0
14539,Castello di Nipozzano,0.0,27.0
14540,Amador Garcia,3.0,4.0
14541,Fattoria di Felsina,0.0,27.0
14542,Calbello,0.0,27.0
14543,La Regola,0.0,27.0
14544,Thibert Père et Fils,4.0,21.0
14545,Aquilina,6.0,10.0
14546,Botanica,10.0,44.0
14547,Domaine de la Soufrandise,4.0,21.0
14548,Domaine Sainte Barbe,4.0,21.0
14549,Frédéric Lornet,4.0,26.0
14550,Hickinbotham,8.0,22.0
14551,L'Aietta,0.0,27.0
14552,Sugrue Pierre Ltd.,26.0,168.0
14553,Moulin Touchais,4.0,75.0
14554,Martorana,2.0,7.0
14555,Château Saint-André de Figuière,4.0,62.0
14556,La Croix,4.0,61.0
14557,Massimo,11.0,40.0
14558,Puklavec & Friends,21.0,328.0
14559,Sassi San Cristoforo,0.0,31.0
14560,Vigneti Zanatta,0.0,0.0
14561,Susana Balbo,6.0,9.0
14562,Radog,2.0,7.0
14563,Montipagano,0.0,19.0
14564,Cox,4.0,37.0
14565,Château de Tigné,4.0,75.0
14566,Marchesi Torrigiani,0.0,27.0
14567,Terre Nere Campigli Vallone,0.0,27.0
14568,Montemar,7.0,30.0
14569,UWC Samos,14.0,273.0
14570,Fattoria Sorbaiano,0.0,27.0
14571,Château Robin,4.0,16.0
14572,Conde Villar,1.0,145.0
14573,De Martino,7.0,211.0
14574,Drumheller,2.0,2.0
14575,Folktale,2.0,7.0
14576,TruthTeller,2.0,18.0
14577,Wine Saur,2.0,7.0
14578,Schneider,9.0,72.0
14579,Tournesol,2.0,7.0
14580,Holmes Harbor Cellars,2.0,18.0
14581,Château le Mayne Turon,4.0,16.0
14582,Gamla,12.0,49.0
14583,Anapamu,2.0,7.0
14584,Château Los Boldos,7.0,378.0
14585,Walnut Crest,7.0,42.0
14586,J. Hofstatter,0.0,41.0
14587,Paritua,11.0,88.0
14588,Quinta do Infantado,1.0,1.0
14589,Oakville Ranch,2.0,7.0
14590,Château des Combes,4.0,16.0
14591,Oliver,2.0,122.0
14592,Palazzo Maffei,0.0,43.0
14593,Bottega Vinai,0.0,41.0
14594,Château La Fleur Poitou,4.0,16.0
14595,Château L'Oiseau,4.0,16.0
14596,Vignobles Falgueyret Leglise,4.0,16.0
14597,Carlos Moro,3.0,4.0
14598,Jean Berteau,4.0,48.0
14599,Castillo de Fuenmayor,3.0,4.0
14600,Chereau Carré,4.0,75.0
14601,Finca Teira,3.0,25.0
14602,Ambrosini Lorella,0.0,27.0
14603,Atticus,2.0,2.0
14604,Ysios,3.0,4.0
14605,Château Balestard,4.0,16.0
14606,Nuntia Vini,3.0,4.0
14607,Gianfranco Fino,0.0,14.0
14608,Epicurean,8.0,22.0
14609,Broadbent,9.0,73.0
14610,Lothian Vineyards,10.0,210.0
14611,Yllera,3.0,4.0
14612,Domaine la Taste,4.0,37.0
14613,Patriarche Père et Fils,4.0,12.0
14614,S. Delafont,4.0,61.0
14615,Ktima Voyatzi,,
14616,Laroque,4.0,61.0
14617,Kendric Vineyards,2.0,7.0
14618,Lake and Vine Cellars,2.0,7.0
14619,Thomas Schmitt,5.0,6.0
14620,Ghostrider,2.0,7.0
14621,Gravelly Ford,2.0,7.0
14622,Les Useres,3.0,86.0
14623,Silver Oak,2.0,7.0
14624,Alonso del Yerro,3.0,4.0
14625,Hazyblur,8.0,22.0
14626,Amizetta,2.0,7.0
14627,Black Bart,2.0,7.0
14628,Sombrero,3.0,36.0
14629,Valle Rojo,3.0,4.0
14630,Fralich,2.0,7.0
14631,Pierre Sparr,4.0,26.0
14632,Bon Niche,2.0,7.0
14633,Casa Rivas,7.0,42.0
14634,Ferllen,6.0,10.0
14635,Château de Portets,4.0,16.0
14636,Château Camensac,4.0,16.0
14637,Château Batailley,4.0,16.0
14638,Château Caronne Ste Gemme,4.0,16.0
14639,Ramsay,2.0,7.0
14640,Corinto,7.0,68.0
14641,Estrella Creek,2.0,7.0
14642,Quadra,0.0,76.0
14643,Hamacher,2.0,2.0
14644,Château Marquis d'Alesme,4.0,16.0
14645,Tor,2.0,7.0
14646,M'Hudi,10.0,210.0
14647,Glenwood Cellars,2.0,7.0
14648,Desmond,2.0,7.0
14649,Walden,4.0,61.0
14650,Pavilion Crossing,2.0,7.0
14651,The Frenchhouse,4.0,61.0
14652,Laelaps,2.0,18.0
14653,Domaine Foivos,14.0,379.0
14654,Pugilist,2.0,7.0
14655,Simple Solace,2.0,7.0
14656,Johan,2.0,2.0
14657,Los Andes,6.0,10.0
14658,Quinta da Soalheiro,1.0,145.0
14659,Glunz,2.0,7.0
14660,Carillon,0.0,27.0
14661,Château Favray,4.0,75.0
14662,Archimedes,2.0,7.0
14663,Tenimenti Zabù,0.0,0.0
14664,Thorin,4.0,12.0
14665,William Cole,7.0,13.0
14666,Quinta do Sobreiró de Cima,1.0,183.0
14667,Tenuta di Burchino,0.0,27.0
14668,Domaine Patrice Colin,4.0,75.0
14669,Pendulum,2.0,18.0
14670,Landsman,2.0,7.0
14671,Des Amis,2.0,7.0
14672,Trullo,5.0,6.0
14673,Arndt,2.0,7.0
14674,Sogrape,1.0,144.0
14675,Panzanello,0.0,27.0
14676,Galadino,0.0,27.0
14677,Terrenal,3.0,86.0
14678,Azabache,3.0,4.0
